Coin,Signal,Confidence,Price,TP,SL,Regime,signal_time_utc,signal_time_ist,Outcome,Duration_min,Time_to_TP_min,Time_to_SL_min,Estimated_profit,IND__rsi5m,IND__macd5m__macd,IND__macd5m__signal,IND__macd5m__histogram,IND__boll5m__upper,IND__boll5m__middle,IND__boll5m__lower,IND__boll5m__percent_b,IND__cci5m,IND__marketTrend,IND__volProfile__bullish_score,IND__volProfile__bearish_score,IND__ema50_5m,IND__atr5m,IND__hma5m,IND__hma_slope,IND__alma5m,IND__tsi5m,IND__stc5m,IND__cvd5m__trend,IND__cvd5m__value,COMP__base_score,COMP__momentum_score,COMP__trend_score,COMP__volume_score,COMP__confluence_bonus,COMP__profit_check,SCORE__percent_b,SCORE__rsi,SCORE__cci,SCORE__macd_hist,SCORE__atr,SCORE__hma,SCORE__alma,SCORE__tsi,SCORE__stc,SCORE__volProfile_bull,SCORE__volProfile_bear,SCORE__cvd_trend,SCORE__cvd_value,SCORE__estimated_profit_margin_pct,CONFL__flags,CONFL_FLAG__RSI<=30_and_CVD_falling,WOULD_BE_STRONG,HMA_GATEKEEPER__applied,HMA_GATEKEEPER__reason,HMA_GATEKEEPER__hma_slope,ANALYSIS__engine,ANALYSIS__confidence,HMA_GATEKEEPER__confidence,HMA_GATEKEEPER__before_confidence,HMA_GATEKEEPER__after_confidence,__source_file,WOULD__missing_points,WOULD__top1,WOULD__top2,WOULD__top3
1000PEPEUSDT,Buy,59,0.0099178,0.00998921,0.00962027,Bullish,2025-09-07T22:57:46.783123+00:00,2025-09-08T04:27:46.783123+05:30,Success,242,242.0,,5.04%,71.72705934491248,1.8611709037916896e-05,1.1164893878958249e-05,7.446815158958647e-06,0.009901073044685103,0.009843875,0.009786676955314898,1.1462196427079363,223.20317829767868,10.0,3.0,0.0,0.009837663688728678,2.047836224384022e-05,0.009874665625,8.740624999999808e-06,,24.054880057062018,,rising,1191628178.0,8.0,17.727434434790634,15.0,5.0,0.0,5.0,1.1462196427079363,71.72705934491248,223.20317829767868,7.446815158958647e-06,2.047836224384022e-05,0.009874665625,,24.054880057062018,,3.0,0.0,rising,1191628178.0,5.0399999999999725,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,8.740624999999808e-06,Buy,59,,51.0,59.0,signals_2025-09-08_04-28-35.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
LINKUSDT,Buy,47,22.443,22.6045896,21.76971,Bullish,2025-09-07T22:57:48.689915+00:00,2025-09-08T04:27:48.689915+05:30,Success,6,6.0,,5.04%,70.9678087091404,0.05071653496079165,0.03502252836587794,0.015694006594913705,22.451090890681435,22.3033,22.155509109318565,0.9726272348582239,157.0386988222149,10.0,3.0,0.0,22.27535873032346,0.03830194577827621,22.39990625,0.025593750000002302,,30.882368415447846,,rising,336738.81,8.0,13.8338648500609,15.0,5.0,0.0,5.0,0.9726272348582239,70.9678087091404,157.0386988222149,0.015694006594913705,0.03830194577827621,22.39990625,,30.882368415447846,,3.0,0.0,rising,336738.81,5.039999999999976,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 6.17}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-08_04-28-35.csv,18,base_score:32.0,confluence_bonus:30.0,momentum_score:6.17
HEMIUSDT,Buy,54,0.03766,0.03793115,0.0365302,Bullish,2025-09-07T22:57:50.639891+00:00,2025-09-08T04:27:50.639891+05:30,Success,3,3.0,,5.04%,29.317732858895795,-0.0005148960721667387,-0.0005023127467416724,-1.2583325425066273e-05,0.03919222136972194,0.03834205,0.037491878630278065,0.09887498903716362,-131.2080086218477,10.0,0.0,3.0,0.03914066326530278,0.0003498656016685334,0.037757234375000004,-8.774999999999755e-05,,-37.104812051909406,,falling,-74417002.0,24.0,0.0,8.0,5.0,12.0,5.0,0.09887498903716362,29.317732858895795,-131.2080086218477,-1.2583325425066273e-05,0.0003498656016685334,0.037757234375000004,,-37.104812051909406,,0.0,3.0,falling,-74417002.0,5.039999999999939,RSI<=30 & CVD_falling,1.0,"{""if_confidence_needed"": 65, ""missing_points"": 11, ""top_missing_components"": [{""component"": ""momentum_score"", ""gap"": 20.0}, {""component"": ""confluence_bonus"", ""gap"": 18.0}, {""component"": ""base_score"", ""gap"": 16.0}]}",False,hma_not_aligned,-8.774999999999755e-05,Buy,54,,,,signals_2025-09-08_04-28-35.csv,11,momentum_score:20.0,confluence_bonus:18.0,base_score:16.0
ADAUSDT,Buy,44,0.835,0.841012,0.80995,Bullish,2025-09-07T22:57:51.601068+00:00,2025-09-08T04:27:51.601068+05:30,Success,33,33.0,,5.04%,67.42786316314692,0.0012405340055569036,0.000844287266420253,0.0003962467391366506,0.8345477552361185,0.83091,0.8272722447638816,1.0621598670783663,184.7290640394086,10.0,3.0,0.0,0.8300781749190914,0.0013942149845808677,0.8330968750000001,0.000632812500000024,,22.59448497638387,,rising,3941081.0,8.0,10.820986608559878,15.0,5.0,0.0,5.0,1.0621598670783663,67.42786316314692,184.7290640394086,0.0003962467391366506,0.0013942149845808677,0.8330968750000001,,22.59448497638387,,3.0,0.0,rising,3941081.0,5.040000000000015,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 9.18}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-08_04-28-35.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:9.18
AVAXUSDT,Buy,48,24.658,24.8355376,23.91826,Bullish,2025-09-07T22:57:53.556450+00:00,2025-09-08T04:27:53.556450+05:30,Success,21,21.0,,5.04%,67.5047350449343,0.03520129171869968,0.026334646276397256,0.008866645442302423,24.647513695024664,24.55275,24.457986304975336,1.0553287045878086,169.55292454497183,10.0,3.0,0.0,24.518253843918902,0.037054321043490455,24.613546875000004,0.018765625000007446,,21.268322252963177,,rising,82804.0,8.0,14.742906215053747,15.0,5.0,0.0,5.0,1.0553287045878086,67.5047350449343,169.55292454497183,0.008866645442302423,0.037054321043490455,24.613546875000004,,21.268322252963177,,3.0,0.0,rising,82804.0,5.040000000000024,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.26}]}",False,not_in_gap_or_already_strong,,Buy,48,48.0,,,signals_2025-09-08_04-28-35.csv,17,base_score:32.0,confluence_bonus:30.0,momentum_score:5.26
TAUSDT,Buy,43,0.13504,0.13601229,0.1309888,Bullish,2025-09-07T22:57:55.462012+00:00,2025-09-08T04:27:55.462012+05:30,Success,31,31.0,,5.04%,62.10816074785772,0.0021628467689679687,0.00205087095074051,0.00011197581822745871,0.13728082116849785,0.1324565,0.12763217883150216,0.7677578782347544,115.02242409644076,10.0,3.0,0.0,0.1289369674267849,0.0025735093405302024,0.1351646875,0.0006048437499999726,,28.233272921011938,,falling,-2132531.0,8.0,5.044262632015681,15.0,10.0,0.0,5.0,0.7677578782347544,62.10816074785772,115.02242409644076,0.00011197581822745871,0.0025735093405302024,0.1351646875,,28.233272921011938,,3.0,0.0,falling,-2132531.0,5.039999999999938,,,"{""if_confidence_needed"": 65, ""missing_points"": 22, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 14.96}]}",False,not_in_gap_or_already_strong,,Buy,43,43.0,,,signals_2025-09-08_04-28-35.csv,22,base_score:32.0,confluence_bonus:30.0,momentum_score:14.96
PYTHUSDT,Buy,42,0.16507,0.1662585,0.1601179,Bullish,2025-09-07T22:57:57.403435+00:00,2025-09-08T04:27:57.403435+05:30,Success,5,5.0,,5.04%,71.12489049637131,0.0004851288004247556,0.00038424597519843564,0.00010088282522631995,0.16502460445679645,0.1638755,0.16272639554320356,1.0197525746832878,203.69844297444547,10.0,3.0,0.0,0.16335156404641354,0.0005235179712843585,0.16423031249999998,0.00012343749999998987,,28.81487879293389,,rising,5932026.0,8.0,8.624841816779897,15.0,5.0,0.0,5.0,1.0197525746832878,71.12489049637131,203.69844297444547,0.00010088282522631995,0.0005235179712843585,0.16423031249999998,,28.81487879293389,,3.0,0.0,rising,5932026.0,5.04000000000003,,,"{""if_confidence_needed"": 65, ""missing_points"": 23, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.38}]}",False,not_in_gap_or_already_strong,,Buy,42,42.0,,,signals_2025-09-08_04-28-35.csv,23,base_score:32.0,confluence_bonus:30.0,momentum_score:11.38
DOTUSDT,Buy,48,4.01,4.038872,3.8897,Bullish,2025-09-07T22:57:58.347383+00:00,2025-09-08T04:27:58.347383+05:30,Success,223,223.0,,5.04%,66.1310446747145,0.005904997445554283,0.003954218448761546,0.0019507789967927371,4.009290524070989,3.9893,3.969309475929011,1.017745305888206,165.0726177825018,10.0,3.0,0.0,3.9856415660797113,0.007468903860433209,4.001828124999999,0.001765624999999993,,18.79952237068619,,rising,113281.6,8.0,15.268482872172106,15.0,5.0,0.0,5.0,1.017745305888206,66.1310446747145,165.0726177825018,0.0019507789967927371,0.007468903860433209,4.001828124999999,,18.79952237068619,,3.0,0.0,rising,113281.6,5.039999999999963,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,,Buy,48,48.0,,,signals_2025-09-08_04-28-35.csv,17,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
HYPEUSDT,Buy,47,47.195,47.534804,45.77915,Bullish,2025-09-07T22:57:59.307543+00:00,2025-09-08T04:27:59.307543+05:30,Success,172,172.0,,5.04%,61.50150073008118,0.042073560759355644,0.024664594974207386,0.017408965785148257,47.24090665629201,47.048950000000005,46.856993343708,0.8804244219013233,129.70640494118908,10.0,3.0,0.0,47.058034120553984,0.07715222003342788,47.191953125,0.022937499999997613,,13.090618131533422,,rising,8493.439999999995,8.0,14.41546540932368,15.0,5.0,0.0,5.0,0.8804244219013233,61.50150073008118,129.70640494118908,0.017408965785148257,0.07715222003342788,47.191953125,,13.090618131533422,,3.0,0.0,rising,8493.439999999995,5.040000000000013,,,"{""if_confidence_needed"": 65, ""missing_points"": 18, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 5.58}]}",False,not_in_gap_or_already_strong,,Buy,47,47.0,,,signals_2025-09-08_04-28-35.csv,18,base_score:32.0,confluence_bonus:30.0,momentum_score:5.58
DOLOUSDT,Buy,44,0.19446,0.19586011,0.1886262,Bullish,2025-09-07T22:58:00.272537+00:00,2025-09-08T04:28:00.272537+05:30,Success,132,132.0,,5.04%,59.755438281663736,0.00020210294539313445,-8.811624017982528e-05,0.00029021918557295976,0.19454892556368025,0.19291875,0.19128857443631975,0.9727251574427045,185.42872665280265,10.0,0.0,3.0,0.19355376831799306,0.0009509110520275721,0.19359156249999998,0.00031359375000000744,,5.964227061279459,,falling,-3203537.0,8.0,11.324828582967267,15.0,5.0,0.0,5.0,0.9727251574427045,59.755438281663736,185.42872665280265,0.00029021918557295976,0.0009509110520275721,0.19359156249999998,,5.964227061279459,,0.0,3.0,falling,-3203537.0,5.040000000000032,,,"{""if_confidence_needed"": 65, ""missing_points"": 21, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.68}]}",False,not_in_gap_or_already_strong,,Buy,44,44.0,,,signals_2025-09-08_04-28-35.csv,21,base_score:32.0,confluence_bonus:30.0,momentum_score:8.68
BCHUSDT,Buy,46,603.57,607.915704,585.4629,Bullish,2025-09-07T22:58:01.232762+00:00,2025-09-08T04:28:01.232762+05:30,Inconclusive,300,,,5.04%,53.930766305448124,0.05434332433992495,-0.04041797294064934,0.09476129728057428,603.9574836124975,603.163,602.3685163875025,0.756141217765717,115.36968002489245,10.0,3.0,0.0,603.2015267736363,0.5618982465373149,603.0590625000001,0.1562500000001137,,2.211389368907566,,falling,-48.95399999999978,8.0,8.04747861156166,15.0,10.0,0.0,5.0,0.756141217765717,53.930766305448124,115.36968002489245,0.09476129728057428,0.5618982465373149,603.0590625000001,,2.211389368907566,,3.0,0.0,falling,-48.95399999999978,5.039999999999948,,,"{""if_confidence_needed"": 65, ""missing_points"": 19, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 11.95}]}",False,not_in_gap_or_already_strong,,Buy,46,46.0,,,signals_2025-09-08_04-28-35.csv,19,base_score:32.0,confluence_bonus:30.0,momentum_score:11.95
FARTCOINUSDT,Buy,60,0.7627,0.76819144,0.739819,Bullish,2025-09-07T22:58:02.194986+00:00,2025-09-08T04:28:02.194986+05:30,Success,6,6.0,,5.04%,80.06518116062676,0.0035560895752178023,0.002296695073091792,0.0012593945021260105,0.7575894864043625,0.7476700000000001,0.7377505135956376,1.2575997076516978,252.21297397278542,10.0,3.0,0.0,0.744811519190019,0.0029553283553485593,0.7527890625,0.0017062499999997982,,35.426643496189406,,rising,9118489.2,8.0,19.227448329496838,15.0,5.0,0.0,5.0,1.2575997076516978,80.06518116062676,252.21297397278542,0.0012593945021260105,0.0029553283553485593,0.7527890625,,35.426643496189406,,3.0,0.0,rising,9118489.2,5.0400000000000125,,,"{""if_confidence_needed"": 65, ""missing_points"": 5, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0017062499999997982,Buy,60,,52.0,60.0,signals_2025-09-08_04-28-35.csv,5,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
LTCUSDT,Buy,40,114.82,115.646704,111.3754,Bullish,2025-09-07T22:58:03.140460+00:00,2025-09-08T04:28:03.140460+05:30,Inconclusive,300,,,5.04%,63.760104808356424,0.16497164846768442,0.11362149022794799,0.05135015823973643,115.0602581466664,114.42450000000001,113.78874185333362,0.8110459551905044,98.92072365866612,10.0,3.0,0.0,114.39498686801457,0.16784173459980542,114.9665625,0.06578125000000057,,23.298661130957314,,rising,5760.068000000001,4.0,11.342654082384007,15.0,5.0,0.0,5.0,0.8110459551905044,63.760104808356424,98.92072365866612,0.05135015823973643,0.16784173459980542,114.9665625,,23.298661130957314,,3.0,0.0,rising,5760.068000000001,5.04000000000004,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 36.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 8.66}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-08_04-28-35.csv,25,base_score:36.0,confluence_bonus:30.0,momentum_score:8.66
QUSDT,Buy,41,0.010136,0.01020898,0.00983192,Bullish,2025-09-07T22:58:04.129459+00:00,2025-09-08T04:28:04.129459+05:30,Success,4,4.0,,5.04%,57.81047184157998,1.4691073398766935e-05,-1.0772886151294862e-05,2.5463959550061797e-05,0.010147880068295145,0.00998955,0.009831219931704854,0.9624832212129147,125.11739538766518,10.0,0.0,3.0,0.010108132931678036,0.00016093545738228354,0.009990562500000001,-3.90624999999957e-06,,2.693769901867938,,falling,-20801523.0,8.0,7.797392067242227,15.0,5.0,0.0,5.0,0.9624832212129147,57.81047184157998,125.11739538766518,2.5463959550061797e-05,0.00016093545738228354,0.009990562500000001,,2.693769901867938,,0.0,3.0,falling,-20801523.0,5.04,,,"{""if_confidence_needed"": 65, ""missing_points"": 24, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 12.2}]}",False,not_in_gap_or_already_strong,,Buy,41,41.0,,,signals_2025-09-08_04-28-35.csv,24,base_score:32.0,confluence_bonus:30.0,momentum_score:12.2
WIFUSDT,Buy,58,0.835,0.841012,0.80995,Bullish,2025-09-07T22:58:05.075873+00:00,2025-09-08T04:28:05.075873+05:30,Success,241,241.0,,5.04%,73.18419369795392,0.0024130244719889893,0.0017136352797045224,0.0006993891922844669,0.8338346593904779,0.8275399999999999,0.821245340609522,1.0925658194695136,186.64865473375662,10.0,3.0,0.0,0.8258925307076835,0.0021840391102900232,0.83133125,0.0011187499999999462,,30.21459088864687,,rising,4081194.3000000003,8.0,16.685457891181372,15.0,5.0,0.0,5.0,1.0925658194695136,73.18419369795392,186.64865473375662,0.0006993891922844669,0.0021840391102900232,0.83133125,,30.21459088864687,,3.0,0.0,rising,4081194.3000000003,5.040000000000015,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0011187499999999462,Buy,58,,50.0,58.0,signals_2025-09-08_04-28-35.csv,7,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
AAVEUSDT,Buy,40,302.2,304.37584,293.134,Bullish,2025-09-07T22:58:07.960723+00:00,2025-09-08T04:28:07.960723+05:30,Inconclusive,300,,,5.04%,66.49049041104641,0.46262962563588417,0.4169366239510819,0.04569300168480228,302.33228970433055,301.4015,300.47071029566945,0.9289368459303562,160.9796324822228,10.0,3.0,0.0,300.72872492266583,0.42154757586429276,302.01953124999994,0.1332812499999818,,25.904545440690523,,rising,3372.5,8.0,6.601443118696261,15.0,5.0,0.0,5.0,0.9289368459303562,66.49049041104641,160.9796324822228,0.04569300168480228,0.42154757586429276,302.01953124999994,,25.904545440690523,,3.0,0.0,rising,3372.5,5.039999999999986,,,"{""if_confidence_needed"": 65, ""missing_points"": 25, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 13.4}]}",False,not_in_gap_or_already_strong,,Buy,40,40.0,,,signals_2025-09-08_04-28-35.csv,25,base_score:32.0,confluence_bonus:30.0,momentum_score:13.4
IPUSDT,Buy,48,8.5566,8.61820752,8.299902,Bullish,2025-09-07T22:58:09.834008+00:00,2025-09-08T04:28:09.834008+05:30,Success,11,11.0,,5.04%,63.53440922244458,0.028854891769057645,0.017018690181287075,0.01183620158777057,8.57640456354911,8.457075,8.33774543645089,0.9170173636771929,148.1732853299843,10.0,3.0,0.0,8.436420763322772,0.0446078226338839,8.527340624999999,0.011653125000000486,,15.255239396392803,,rising,529873.7,8.0,15.368139517545432,15.0,5.0,0.0,5.0,0.9170173636771929,63.53440922244458,148.1732853299843,0.01183620158777057,0.0446078226338839,8.527340624999999,,15.255239396392803,,3.0,0.0,rising,529873.7,5.040000000000066,,,"{""if_confidence_needed"": 65, ""missing_points"": 17, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",False,not_in_gap_or_already_strong,,Buy,48,48.0,,,signals_2025-09-08_04-28-35.csv,17,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
FILUSDT,Buy,59,2.403,2.4203016,2.33091,Bullish,2025-09-07T22:58:12.709081+00:00,2025-09-08T04:28:12.709081+05:30,Success,244,244.0,,5.04%,75.51269213510682,0.003801151289743121,0.002348475597894563,0.001452675691848558,2.3994426039114267,2.3889500000000004,2.378457396088574,1.1695192212821133,273.5542560104036,10.0,3.0,0.0,2.3857919196000252,0.003907320495024966,2.3918749999999998,0.0023906250000003126,,27.052003935951902,,rising,581748.0,8.0,17.922794188180006,15.0,5.0,0.0,5.0,1.1695192212821133,75.51269213510682,273.5542560104036,0.001452675691848558,0.003907320495024966,2.3918749999999998,,27.052003935951902,,3.0,0.0,rising,581748.0,5.04000000000004,,,"{""if_confidence_needed"": 65, ""missing_points"": 6, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,0.0023906250000003126,Buy,59,,51.0,59.0,signals_2025-09-08_04-28-35.csv,6,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
PENGUUSDT,Buy,58,0.029739,0.02995312,0.02884683,Bullish,2025-09-07T22:58:13.670898+00:00,2025-09-08T04:28:13.670898+05:30,Success,2,2.0,,5.04%,78.2888255885756,0.0001163400513604397,7.59006983824905e-05,4.043935297794921e-05,0.029564279451924122,0.029245,0.02892572054807588,1.2736169631696228,320.8780367492906,10.0,3.0,0.0,0.029133834520618393,0.00012684427067951215,0.029382968750000002,6.017187500000076e-05,,33.418532383647985,,rising,157535287.0,8.0,16.65146479436176,15.0,5.0,0.0,5.0,1.2736169631696228,78.2888255885756,320.8780367492906,4.043935297794921e-05,0.00012684427067951215,0.029382968750000002,,33.418532383647985,,3.0,0.0,rising,157535287.0,5.039999999999964,,,"{""if_confidence_needed"": 65, ""missing_points"": 7, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""volume_score"", ""gap"": 5.0}]}",True,,6.017187500000076e-05,Buy,58,,50.0,58.0,signals_2025-09-08_04-28-35.csv,7,base_score:32.0,confluence_bonus:30.0,volume_score:5.0
1000BONKUSDT,Buy,45,0.020863,0.02101321,0.02023711,Bullish,2025-09-07T22:58:15.580567+00:00,2025-09-08T04:28:15.580567+05:30,Success,28,28.0,,5.04%,77.62615115183253,9.353067145785252e-05,7.065429949869978e-05,2.287637195915273e-05,0.020849060895824452,0.0206133,0.02037753910417555,1.029561951159888,154.8781320406911,10.0,3.0,0.0,0.020530710877578053,6.75714014271679e-05,0.020772781249999997,4.7218749999994314e-05,,49.92553931009284,,rising,183374491.0,8.0,12.125226285434422,15.0,5.0,0.0,5.0,1.029561951159888,77.62615115183253,154.8781320406911,2.287637195915273e-05,6.75714014271679e-05,0.020772781249999997,,49.92553931009284,,3.0,0.0,rising,183374491.0,5.040000000000027,,,"{""if_confidence_needed"": 65, ""missing_points"": 20, ""top_missing_components"": [{""component"": ""base_score"", ""gap"": 32.0}, {""component"": ""confluence_bonus"", ""gap"": 30.0}, {""component"": ""momentum_score"", ""gap"": 7.87}]}",False,not_in_gap_or_already_strong,,Buy,45,45.0,,,signals_2025-09-08_04-28-35.csv,20,base_score:32.0,confluence_bonus:30.0,momentum_score:7.87
